country,country_name,bidding_zone,psr_type,generation_type,start_time,position,quantity_mw
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,20,2116.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,21,2304.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,22,2456.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,23,2332.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,24,2428.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,25,2860.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,26,3264.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,27,3272.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,28,3300.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,29,3440.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,30,3636.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,31,3956.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,32,4244.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,33,4396.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,34,4500.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,35,4684.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,36,4688.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,37,4868.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,38,4956.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,39,4768.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,40,4608.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,41,4448.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,42,4356.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,43,4564.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,44,4416.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,45,3540.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,46,3620.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,47,3432.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,48,3344.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,49,3252.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,50,3128.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,51,3160.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,52,3148.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,53,3104.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,54,3120.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,55,3204.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,56,2912.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,57,3136.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,58,3296.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,59,3212.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,60,3260.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,61,3284.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,62,3368.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,63,3428.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,64,3436.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,65,3792.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,66,3936.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,67,3824.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,68,3800.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,69,4112.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,70,4148.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,71,4196.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,72,4304.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,73,4396.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,74,4268.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,75,4156.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,76,4244.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,77,4256.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,78,4260.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,79,4140.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,80,4228.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,81,4408.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,82,4444.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,83,4424.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,84,4376.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,85,4268.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,86,4048.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,87,4016.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,88,3896.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,89,3704.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,90,3228.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,91,3012.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,92,2944.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,93,2876.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,94,2896.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,95,2924.0
ES,Spain,10YES-REE------0,B12,Hydro Water Reservoir,2026-01-27 00:00:00+00:00,96,3084.0
ES,Spain,10YES-REE------0,B13,Marine,2026-01-27 00:00:00+00:00,1,0.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,1,7096.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,2,7100.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,7,7096.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,8,7100.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,10,7104.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,12,7108.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,13,7112.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,16,7116.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,17,7112.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,18,7116.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,23,7112.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,28,7116.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,29,7112.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,32,7108.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,33,7112.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,34,7108.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,43,7104.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,45,7108.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,46,7104.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,47,6984.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,48,7100.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,49,7104.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,53,7100.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,54,7104.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,56,7100.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,57,7104.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,58,7108.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,64,7104.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,65,7108.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,68,7112.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,71,7108.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,74,7112.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,80,7116.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,81,7112.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,82,7116.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,85,7120.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,86,7116.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,87,7120.0
ES,Spain,10YES-REE------0,B14,Nuclear,2026-01-27 00:00:00+00:00,89,7116.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,1,60.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,15,64.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,16,60.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,33,56.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,36,60.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,49,56.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,50,60.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,52,56.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,53,60.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,60,64.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,61,60.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,65,64.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,69,60.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,72,64.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,74,60.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,78,64.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,79,60.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,83,64.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,85,60.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,87,64.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,88,60.0
ES,Spain,10YES-REE------0,B15,Other renewable,2026-01-27 00:00:00+00:00,93,56.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,1,0.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,29,4.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,30,24.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,31,84.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,32,240.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,33,652.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,34,1032.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,35,1576.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,36,2272.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,37,3248.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,38,4024.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,39,4864.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,40,5344.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,41,5440.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,42,5508.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,43,5584.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,44,5964.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,45,6432.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,46,6828.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,47,7768.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,48,8240.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,49,8380.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,50,8964.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,51,8968.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,52,8520.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,53,8316.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,54,7952.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,55,7900.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,56,8560.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,57,8508.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,58,8868.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,59,9188.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,60,8520.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,61,7480.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,62,6500.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,63,5996.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,64,5520.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,65,4196.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,66,3548.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,67,2716.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,68,1916.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,69,868.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,70,304.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,71,64.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,72,16.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,73,12.0
ES,Spain,10YES-REE------0,B16,Solar,2026-01-27 00:00:00+00:00,75,8.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,1,180.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,2,164.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,3,140.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,4,136.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,6,140.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,7,136.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,11,140.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,14,136.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,16,144.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,17,140.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,18,136.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,19,140.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,22,136.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,23,132.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,24,128.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,25,124.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,26,128.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,27,124.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,28,128.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,29,132.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,30,136.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,31,132.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,35,136.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,36,140.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,37,136.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,40,140.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,41,136.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,43,140.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,54,136.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,56,132.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,57,136.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,60,132.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,61,136.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,62,132.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,65,136.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,66,140.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,70,144.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,71,140.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,73,144.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,74,140.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,75,144.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,77,140.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,86,136.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,88,132.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,93,128.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,94,132.0
ES,Spain,10YES-REE------0,B17,Waste,2026-01-27 00:00:00+00:00,95,128.0
ES,Spain,10YES-REE------0,B18,Wind Offshore,2026-01-27 00:00:00+00:00,1,0.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,1,14588.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,2,14496.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,3,14500.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,4,14212.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,5,13916.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,6,13772.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,7,13548.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,8,13120.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,9,13196.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,10,13244.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,11,12808.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,12,12516.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,13,12672.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,14,12928.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,15,13104.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,16,12996.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,17,13708.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,18,14272.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,19,14692.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,20,15112.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,21,15012.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,22,15004.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,23,15600.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,24,16020.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,25,16220.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,26,16296.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,27,16312.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,28,16372.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,29,16248.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,30,16460.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,31,16160.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,32,15764.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,33,15232.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,34,14600.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,35,14224.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,36,13944.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,37,13576.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,38,13276.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,39,13168.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,40,12908.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,41,13068.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,42,13392.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,43,13304.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,44,13156.0
ES,Spain,10YES-REE------0,B19,Wind Onshore,2026-01-27 00:00:00+00:00,45,13320.0
